Word,Count
chain,3
TaggedValue,3
MultiplicityRange,3
Implement,3
registry,3
#public,3
taking,3
contains,3
MDRModelImplementation,3
instances,3
setting,3
CompositeState,3
allowed,3
2.10.3.4,3
self.ownedElement->union(self.importedElement),3
current,3
navigability,3
Interaction,3
valued,3
EnumerationLiteral,3
Most,3
Same,3
according,3
document,3
we're,3
public,3
import,3
due,3
once,3
datatype,3
elements:,3
\elements,\,3
bug,3
leaf,3
stream,3
BehavioralFeatures,3
diagram,3
table,3
collections,2
requires,2
anelement,2
rest,2
fromElement,2
(p.oclIsKindOf,2
causing,2
validContainmentMap,2
interfaces,2
AggregationKind,2
recursion,2
input,2
retrieve,2
<code>access</code>,2
args);,2
1..1,2
'access',2
avoid,2
RefBaseObject}s,2
Associations,2
Remember,2
AssociationEnd,2
we've,2
args,2
multiplicities,2
Generalization,2
attached,2
addition,2
open,2
loading,2
someplace,2
\firing,\,2
how,2
InputSource,2
ARGO0.19.3,2
self.namespace.allContents->excludes,2
inner,2
Collaborations,2
stored,2
2.10.3,2
manage,2
storage,2
Throw,2
Top,2
AttributeLinks,2
ans,2
debugging,2
Finds,2
particular,2
passing,2
connecting,2
\typeName,\,2
force,2
URI,2
\"\from"\\,2
number,2
BehavioralElements::Collaborations,2
Deletes,2
Try,2
</pre><p>,2
give,2
Package-private,2
elementImport.visibility,2
OutputStream,2
<code>friend</code>,2
over,2
Elements,2
self.generalization->forAll(g,2
ancestors,2
\Collection,\,2
belong,2
self.namespace.allContents->includes(g.parent),2
register,2
cascading,2
Remove,2
access,2
modified,2
Guard,2
greater,2
////////,2
parameters,2
elementOwnership.visibility,2
exceptions,2
StateMachine,2
(M2),2
Made,2
notation,2
Begin,2
deal,2
super,2
true;,2
\union(self.namespace,\,2
know,2
Java,2
profile,2
return</p>,2
classifierrole,2
\composite,\,2
namepace,2
later,2
Foundation::ExtensionMechanisms,2
p.name,2
own,2
lookups,2
never,2
AssociationClass,2
getAllSubStates,2
Implementation,2
implicitly,2
ElementImports,2
System.err,2
except,2
dealing,2
Performance,2
forbid,2
(handle,2
SystemID,2
collect,2
goes,2
element),2
<<profile>>,2
look,2
presume,2
made,2
20061108,2
<p>Well,2
external,2
\create,\,2
1.4.2,2
many,2
maps,2
recursively,2
{0}:,2
archive,2
optionally,2
restrictions,2
usually,2
InteractionInstanceSets,2
represents,2
\org.argouml.model.AbstractModelEventPump#removeModelEventListener(java.beans.PropertyChangeListener,\,2
d.supplier.oclAsType(GeneralizableElement),2
\metamodel,\,2
original,2
Package:,2
\Package,\,2
\deleted,\,2
looks,2
CollaborationInstance,2
(-1),2
We'll,2
indicate,2
\contents,\,2
self.namespace.clientDependency->exists,2
contents),2
logic,2
starting,2
creation,2
Circular,2
\here,\,2
d.supplier.oclAsType(Namespace).ownedElement->select,2
intTrans,2
caused,2
under,2
connect,2
primitive,2
meta,2
cases,2
extra,2
CollaborationInstanceSets,2
deletes,2
store,2
Code,2
super-types,2
supports,2
themselves,2
Core,2
};,2
us,2
aren't,2
ranges,2
\aggregate,\,2
impl,2
node,2
Profile,2
deleteXXX,2
q),2
mi,2
belongs,2
Object),2
right,2
represent,2
wrong,2
Perhaps,2
provider,2
nothing,2
loaded,2
pack,2
self.contents->union(,2
fetch,2
These,2
mult1,2
header,2
Enumeration,2
1996-2009,2
mucking,2
c1,2
1996-2006,2
content,2
connected,2
Clear,2
path,2
thing,2
previously,2
Subsystem,2
sorted,2
\this,\,2
XmiReferenceException,2
LinkEnds,2
{1},2
Custom,2
Facade,2
simple,2
behavorialFeature,2
definition,2
Factories,2
track,2
extend,2
taken,2
TaggedValues,2
Namespace:,2
nice,2
seems,2
against,2
Object[],2
d.stereotype.name,2
action,2
several,2
being,2
formed,2
state.<p>,2
Transition,2
dupCheck,2
implemented,2
allParents.oclAsType(Namespace).ownedElement->select,2
xmi.ids,2
\"\*"\\,2
style,2
Stimuli,2
invalid,2
LOG.isDebugEnabled(),2
#public),2
stage,2
self.ownedElement,2
continue,2
severity,2
Any,2
proxy,2
stripped,2
Imported,2
Which,2
\MofClass,\,2
relationship,2
Extensions,2
fails,2
possible.</p>,2
cannot,2
(like,2
behavior,2
allowing,2
<p>This,2
As,2
checks,2
Iterator,2
ExtensionMechanisms,2
Roll,2
??,2
exists,2
deprecate,2
enumeration,2
common,2
construct,2
mode,2
prefix,2
verify,2
include:,2
similar,2
tuples,2
identifier,2
1),2
happen,2
navigable,2
buildNode,2
(d,2
intensive,2
MagicDraw,2
datatypes,2
double,2
JMI,2
What,2
nsmodel.getUmlHelper().deleteCollection(,2
becoming,2
debug,2
extended,2
Otherwise,2
re.elementImport.visibility,2
Initialize,2
'',2
arguments,2
test,2
alias,2
#4,2
sheet,2
entry,2
considered,2
members,2
[5],2
\org.argouml.model.AbstractModelEventPump#addModelEventListener(java.beans.PropertyChangeListener,\,2
getModelElementContainer,2
complete,2
registering,2
core,2
//////////////////////,2
UmlException,2
applied,2
self.allParents->includes(self),2
interaction,2
Abstract,2
duplicates,2
self.parent.allContents->select(e,2
Reference,2
previous,2
r,2
Ignore,2
requirements,2
DataTypes,2
q,2
associationrole,2
Partition,2
Update,2
Foundation::Core,2
inherited,2
minimum,2
(since,2
sense,2
Actor,2
extension,2
aggregationKind,2
CollaborationInstanceSet,2
b,2
(and,2
separate,2
\set,\,2
together,2
visited,2
(if,2
wants,2
XmiWriter,2
whole,2
IDs,2
callers,2
(but,2
removing,2
until,2
UmlPackage,2
resolve,2
reflective,2
API,2
2,2
d.oclIsTypeOf(Permission),2
intended,2
d.supplier.oclAsType(Package).allImportedElements->select,2
opposite,2
1,2
unregister,2
Extends,2
getAllPossibleSubvertices,2
(typically,2
enforces,2
\Extend,\,2
participatingInstance,2
port,2
\ClassifierRole,\,2
replaced,2
rooted,2
->includes,2
side,2
2006,2
refer,2
indirection,2
having,2
caller,2
minimize,2
refers,2
dependencies,2
bound,2
violates,1
contexts,1
\collection,\,1
paths,1
I'm,1
.getAInstanceClassifier().getInstance(cls));,1
statemachine,1
\roots,\,1
entire,1
org.argouml.model.MetaTypes#getAbstraction(),1
self.contents->isEmpty,1
<ol>,1
constraints,1
ownedElements,1
stereo);,1
{link,1
2034,1
size,1
unwound,1
template,1
deprecated,1
\Long,\,1
related,1
Constructs,1
stepwise,1
org.netbeans.lib.jmi.Logger,1
absolute,1
Includes,1
getAllRealizedInterfaces,1
I.e,1
standalone,1
receiver,1
archives,1
org.argouml.model.ModelImplementation#getDataTypesFactory(),1
Turn,1
\"\to"\\,1
ClassifierRoles,1
connections/edges,1
ns2)),1
(did,1
\"\derived"\\,1
</blockquote>,1
<el>MalformedXMIException,1
subclasses,1
cr.refImmediateComposite();,1
mvw:,1
mvw),1
finding,1
[4]The,1
ModelImplementatin,1
\org.argouml.model.CommonBehaviorHelper#setReceiver(java.lang.Object,\,1
2.5.3.32,1
0.25.4,1
2.5.3.20,1
AggreationKinds,1
StateMachine's,1
AssociationEnds,1
(which,1
\AssociationEnd,\,1
catcher,1
distinguish,1
org.argouml.model.ChangeableKind#getChangeable(),1
\Classifiers,"\\,1
Fetch,1
XmiReferenceResolverImpl.java,1
b-tree,1
\Effectively,\,1
optimal,1
ActivityGraphsHelperMDRImpl.java,1
combination,1
conflict,1
\bug,\,1
\legal,\,1
keys(s),1
correspondences,1
Reinitialize,1
MDRModelImplementation.java,1
satisfies,1
d00mst),1
if/then/else,1
InstanceEvent,1
Rationalize,1
machine,1
comment,1
self.generalization->isEmpty,1
Several,1
e).getFixedElement();,1
supporting,1
\"\Element"\);\,1
<em>Warning:,1
much,1
Fully,1
existence,1
expects,1
(p.oclAsType(AssociationRole).base,1
Package):,1
CopyHelper.java,1
adequate,1
Before,1
skip,1
assumed,1
\implemented,\,1
Package.<p>,1
fields,1
re-dispatch,1
UndoUseCasesHelperDecorator.java,1
valid),1
\type,\,1
(we,1
handling,1
String}s,1
Instances,1
extent(s),1
DataTypesFactoryMDRImpl.java,1
Instance:,1
(or,1
*/),1
(ns,1
hard,1
defer,1
typed,1
\ourselves,\,1
(gen.getParent(),1
(in,1
org.netbeans.api.xmi.XMIInputConfig),1
Hence,1
internalGetAllRealizedInterfaces(),1
sets,1
Silently,1
traverse,1
references,1
constraining,1
noted,1
<XMI.header></XMI.header>,1
Stockman,1
Facade},1
built,1
20070806,1
plus,1
ExtensionMechanismsFactoryMDRImpl.java,1
Optimize,1
send,1
<li>Resolves,1
URLs,1
(AssociationEvent),1
self,1
\URL,\,1
editing,1
globally,1
pieces:,1
nsmodel.getUmlFactory().delete(owner);,1
\VisibilityKind,\,1
account.<p>,1
found),1
reverse,1
\project,\,1
implements,1
body,1
\"\jar:"\\,1
XmiWriterMDRImpl.java,1
self.contents.name->include,1
hasn't,1
UndoUmlHelperDecorator.java,1
reads,1
(M2,1
circular,1
wellformedness,1
<el>IOException,1
\URLs,\,1
Actual,1
(UML),1
<nl>,1
continuing,1
\Generalization,\,1
literally,1
'for',1
\Interactions."\\,1
type-checked,1
\twice,\,1
base1,1
UndoStateMachinesHelperDecorator.java,1
Maybe,1
Fix,1
Type,1
relevant,1
(2),1
UmlFactoryMDRImpl.java,1
(1),1
ended,1
Usage,1
(/*,1
Because,1
worry,1
mdrEvent,1
fixed,1
Left,1
top-level,1
specifications,1
fixes,1
very,1
prevent,1
nsmodel.getUmlPackage().getCommonBehavior(),1
attributes/references,1
\caught,\,1
\associations,\,1
\subclasses),\,1
AK_NONE,1
model),1
determined,1
three,1
dispatching,1
Mapping,1
01:13:23Z,1
(currently,1
org.argouml.model.ModelImplementation#getCollaborationsFactory(),1
quite,1
SubactivityState,1
greater.,1
propogated,1
\cases,\,1
\MDR,\,1
XMIReader,1
negative,1
provide,1
Boolean,1
PGML,1
quick,1
discover,1
\System.setProperty("\org.netbeans.lib.jmi.Logger"\,\,1
\Ie,\,1
initialize(),1
setOwner(),1
\Hence,\,1
When,1
\created,\,1
excluding,1
org.argouml.model.ModelImplementation#getExtensionMechanismsHelper(),1
GEF/PGML,1
0.13.2,1
org.argouml.model.ModelImplementation#getUseCasesFactory(),1
2-5,1
\flows,\,1
issues,1
fashion,1
((Collaboration),1
checking,1
outgoing,1
taggedvalue,1
dispatchAction,1
extending,1
Int,1
ae.getOldElement(),1
mapped,1
toElement,1
HREF,1
Receiver,1
iteration,1
next(),1
understanding,1
WebStart,1
point,1
knows,1
org.argouml.model.ModelImplementation#getCopyHelper(),1
heavyweight,1
VK_PUBLIC,1
XmiReader,1
most,1
serialTransform,1
suspect,1
nesting,1
cloned,1
\.localize("\misc.name.element-import"\,\,1
Compare,1
Ordered,1
warned,1
org.argouml.model.ConcurrencyKind#getGuarded(),1
behavior-context,1
rationalize/merge,1
dealt,1
case..,1
org.netbeans.api.mdr.events.MDRPreChangeListener#plannedChange,1
pump,1
recursively.</p>,1
tfm>,1
20060408,1
org.argouml.model.AggregationKind#getAggregate(),1
chose,1
20060416,1
AddAssociationEvent,1
*internal*,1
20070331,1
20070326,1
pure,1
rception,1
XmiReferenceException.java,1
outer,1
\UML,\,1
cyclic,1
org.argouml.model.ModelImplementation#getCollaborationsHelper(),1
therefore,1
cycles,1
(subtype,1
resolved,1
\"\*..*"\\,1
Technically,1
org.argouml.model.DirectionKind#getInParameter(),1
preserve,1
Michael,1
org.argouml.model.UmlHelper#deleteCollection(java.util.Collection),1
http://argouml.tigris.org/issues/show_bug.cgi?id=4978,1
qualifying,1
StateMachines,1
jump,1
manager,1
infrastructure,1
Integer(((MessageDirectionKind),1
Jar,1
share,1
\function,\,1
Well,1
s.isLeaf),1
calculate,1
fine,1
clustering,1
self.generalization.parent,1
20070215,1
\states,\,1
\repository,\,1
\"\0..*"\\,1
UmlFactory,1
query,1
slightly,1
\VetoChangeException(element,\,1
endlessly,1
1st,1
Doing,1
Model.getExtensionMechanismsHelper().hasStereotype(,1
split,1
Candidate,1
pointing,1
Catches,1
detail.<p>,1
pairs,1
representation,1
org.argouml.model.ModelEventPump#flushModelEvents(),1
reasons:,1
metatypes,1
org.argouml.model.AbstractCoreHelperDecorator#removeSupplierDependency(,1
writeability,1
flagged,1
\silly,\,1
certainly,1
upgrade,1
org.argouml.model.PseudostateKind#getFork(),1
Sender,1
theModel,1
XmiReaderImpl.java,1
(association,1
transformation,1
XmiReferenceProviderImpl.java,1
ordering,1
expected,1
Recurse,1
Consider,1
Review,1
\StructuralFeature,\,1
tests,1
\what,\,1
presence,1
\"\"\)\,1
handed,1
org.argouml.model.ModelImplementation#getExtensionMechanismsFactory(),1
@#$LPS-LOGGING:Localization:EndMethod,1
behaviour,1
affects,1
xmiId,1
rarely,1
behaviors,1
relation,1
\exceptions,\,1
writing,1
Doesn't,1
org.argouml.model.OrderingKind#getUnordered(),1
extents,1
End,1
what's,1
(string,1
hardcoded,1
soon,1
sub-models,1
format,1
org.argouml.model.ModelImplementation#getDiagramInterchangeModel(),1
\(IMHO,\,1
(ae.isOfType(AssociationEvent.EVENT_ASSOCIATION_REMOVE),1
extends,1
org.argouml.model.ModelImplementation#getModelManagementHelper(),1
#getAllImportedElements(Object)},1
count,1
Realizations,1
Anything,1
\because,\,1
become,1
ensure,1
Translator.localize(,1
\Namespace,\,1
appears,1
org.argouml.model.ModelImplementation#getDirectionKind(),1
encoding,1
org.netbeans.api.xmi.XMIReferenceProvider#getReference(javax.jmi.reflect.RefObject),1
correct,1
self.ownedInstance->union(self.ownedLink),1
construction,1
needed),1
\needed,\,1
writeable,1
certain,1
pIs);,1
follows,1
zip,1
takes,1
take,1
permissions,1
transform,1
\permission,\,1
EVENT_ASSOCIATION_ADD,1
\createClass()),\,1
generally,1
CommonBehaviorHelperMDRImpl.java,1
\chainedTransform(transformFiles,\,1
org.argouml.uml.reveng,1
CHECKSTYLE:ON,1
best,1
\LOG.debug("\\,1
stereo,1
baseClass),1
\LinkEnd,\,1
ElementResidence,1
20060325<p>,1
{2},1
ProjectManager.getManager().getCurrentProject().getModels(),1
They,1
Then,1
MessageDirectionKind),1
ActivityGraphs,1
pointer,1
org.argouml.model.ScopeKind#getClassifier(),1
\'.jar',\,1
you,1
reception,1
UseCasesHelperMDRImpl.java,1
org.netbeans.mdr.Logger,1
nsmodel.getUmlPackage().getActivityGraphs(),1
figure,1
ModelImplementation.<p>,1
create/retrieve,1
Links,1
Formatters,1
yet,1
metaclasses,1
2006-2007,1
calling,1
this:,1
\notabely,\,1
MEvent),1
tags,1
(edited,1
\OutputStream,\,1
rethinking/rework,1
direct,1
localization,1
forbids,1
MDR's,1
processes,1
processed,1
Element/attribute,1
\not,\,1
none,1
merge,1
bunch,1
LinkEnd,1
org.argouml.model.AggregationKind#getNone(),1
\class,\,1
org.argouml.model.PseudostateKind#getShallowHistory(),1
opening,1
CollaborationsFactoryMDRImpl.java,1
page,1
\LOG.debug("\Removing\,1
xmi,1
wait,1
encodes,1
unregistered,1
encoded,1
'.zip',1
XXXFactory,1
2.11.3.5,1
wake,1
\stereotype,\,1
org.netbeans.api.xmi.XMIReferenceResolver}),1
bootstrapping,1
Fire,1
org.argouml.model.ModelImplementation#getAggregationKind(),1
\Feature,\,1
<blockquote>The,1
Find,1
transformer,1
org.argouml.model.ModelImplementation#getFacade(),1
warn,1
BehavioralElements::StateMachines,1
BehaviorialElements::Collaborations,1
multi-file,1
ways,1
ArgoUML.<p>,1
\TemplateArguments,\,1
[...],1
magicdraw),1
ActivityGraphsFactoryMDRImpl.java,1
Dependency,1
\org.argouml.model.CopyHelper#copy(java.lang.Object,\,1
something's,1
non-ModelElement,1
ElementResidences,1
verification,1
\registration,\,1
why,1
who,1
\IllegalArgumentException("\Property\,1
specialized,1
Text,1
consider,1
\PseudostateKind,\,1
handled,1
DebugException,1
actor,1
PresentationElement,1
namespace/container,1
classname,1
\key,\,1
Stimulus,1
4948,1
59:,1
artificial,1
redundant,1
catch,1
\proxies,\,1
handle).getSpecification();,1
keys,1
BehavioralElements::CommonBehavior,1
Assume,1
libraries,1
org.argouml.model.ModelEventPump#stopPumpingEvents(),1
Branderhorst,1
Stimulii,1
DOES,1
ownedElements.contains(cr)),1
serializes,1
ModelManagementHelper,1
UndoExtensionMechanismsHelperDecorator.java,1
org.argouml.model.ModelImplementation#getMetaTypes(),1
ActionState,1
\AssociationRoles,\,1
queries,1
dropped,1
time,1
via,1
\association,\,1
ver,1
org.argouml.model.ModelImplementation#getUmlFactory(),1
transitions,1
\spec,\,1
topSystemID,1
performance),1
ModelEventPump,1
bare,1
buildAssociationRole,1
struc.getOwner().getNamespace().getOwnedElement().contains(,1
decorators,1
\case,\,1
HashSet,1
Operation,1
\comments,\,1
confusing,1
isn't,1
tagName,1
CreateActions,1
implemenetation,1
implementation),1
.contains(),1
q.oclAsType(ClassifierRole).base,1
org.argouml.model.VisibilityKind#getPublic(),1
((Include),1
unexpected,1
property/event,1
org.argouml.model.ModelEventPump#startPumpingEvents(),1
utility,1
implementations,1
flush,1
writer,1
translation,1
\them,\,1
resource,1
self.contents,1
(URI),1
announced,1
q.oclAsType(AssociationRole).base,1
handle).getValue());,1
Necessary,1
Connect,1
branch,1
\former,\,1
try,1
delivered,1
\"\"\);\,1
contents:,1
preconditions,1
links,1
review,1
StateMachinesFactoryMDRImpl.java,1
\leaf,\,1
we'd,1
matches,1
org.argouml.model.ExtensionMechanismsFactory#createTaggedValue(),1
UndoActivityGraphsHelperDecorator.java,1
self.allConnections->forAll(,1
\"\namespace"\.equals(ae.getEndName())\,1
simplified,1
20080514,1
\Boolean,\,1
raised,1
badly,1
participatingStimulus,1
referenceValues,1
\well,\,1
thrown,1
Note:,1
synchronized,1
meta-attributes,1
4th,1
CollaborationsHelperMDRImpl.java,1
deleted),1
OMG,1
gen.getParent().getNamespace();,1
org.argouml.model.InvalidElementException},1
getStereotype(it2.next();,1
iterates,1
org.argouml.model.VisibilityKind#getPackage(),1
Collaboration's,1
cancelled,1
elemName,1
operations,1
\operation,\,1
delivery,1
5227,1
(state,1
arrays,1
\Flow,\,1
Everything,1
\buildStereotype(String,\,1
org.argouml.model.ModelImplementation#getModelManagementFactory(),1
someplace),1
combo,1
Note,1
run,1
(here),1
ModelManagementFactory.<p>,1
